"V1"	"V2"	"Cat"
"1883"	122	1276.3841707277	"oracle"
"1884"	128	1372.84437802148	"oracle"
"1885"	125	1331.49184154658	"oracle"
"1886"	131	1375.53413434243	"oracle"
"1887"	138	1421.19076381617	"oracle"
"1888"	128	1359.15327422462	"oracle"
"1889"	131	1371.61755137469	"oracle"
"1890"	118	1237.80310158881	"oracle"
"1891"	122	1256.26847575474	"oracle"
"1892"	112	1176.31808458342	"oracle"
"1893"	125	1347.14341995197	"oracle"
"1894"	119	1280.35926542161	"oracle"
"1895"	125	1305.4534207909	"oracle"
"1896"	139	1418.64594484323	"oracle"
"1897"	128	1388.64477345862	"oracle"
"1898"	126	1336.50017407421	"oracle"
"1899"	115	1219.27131644426	"oracle"
"1900"	117	1219.44463769863	"oracle"
"1901"	130	1374.48443149537	"oracle"
"1902"	127	1399.79041322044	"oracle"
"1903"	117	1224.51329842738	"oracle"
"1904"	121	1289.96032877792	"oracle"
"1905"	133	1407.33867131596	"oracle"
"1906"	114	1197.20396598465	"oracle"
"1907"	131	1359.36133092582	"oracle"
"1908"	118	1258.64888905283	"oracle"
"1909"	127	1369.42798485903	"oracle"
"1910"	118	1209.46738974761	"oracle"
"1911"	135	1392.24228031696	"oracle"
"1912"	127	1359.2505396907	"oracle"
"1913"	131	1380.99579306123	"oracle"
"1914"	139	1448.58470977676	"oracle"
"1915"	117	1248.18999685498	"oracle"
"1916"	122	1268.81166799828	"oracle"
"1917"	124	1279.26487331003	"oracle"
"1918"	131	1395.85313830651	"oracle"
"1919"	127	1362.84100345925	"oracle"
"1920"	121	1262.59132372615	"oracle"
"1921"	112	1195.55638661571	"oracle"
"1922"	139	1496.71543676146	"oracle"
"1923"	129	1330.69244230839	"oracle"
"1924"	117	1238.02384484149	"oracle"
"1925"	110	1189.2553178092	"oracle"
"1926"	130	1360.97904666342	"oracle"
"1927"	123	1270.13895703711	"oracle"
"1928"	114	1223.06495820611	"oracle"
"1929"	131	1374.92813573419	"oracle"
"1930"	130	1395.58551177403	"oracle"
"1931"	124	1289.22321160219	"oracle"
"1932"	119	1263.90488433345	"oracle"
"1933"	119	1209.10560460459	"oracle"
"1934"	143	1414.1142917072	"oracle"
"1935"	130	1415.74175582627	"oracle"
"1936"	120	1259.52178223932	"oracle"
"1937"	121	1316.08296932664	"oracle"
"1938"	125	1326.33737181585	"oracle"
"1939"	121	1282.20038245497	"oracle"
"1940"	117	1208.43087900597	"oracle"
"1941"	124	1315.00890777937	"oracle"
"1942"	134	1428.22619153287	"oracle"
"1943"	135	1418.77201954843	"oracle"
"1944"	125	1310.62187024856	"oracle"
"1945"	120	1243.71567177739	"oracle"
"1946"	120	1304.24953498968	"oracle"
"1947"	132	1362.03118079104	"oracle"
"1948"	125	1323.20465815408	"oracle"
"1949"	112	1206.17574812262	"oracle"
"1950"	134	1447.59034896086	"oracle"
"1951"	130	1401.05748847047	"oracle"
"1952"	133	1412.74783164803	"oracle"
"1953"	119	1307.85355440354	"oracle"
"1954"	122	1348.99242680534	"oracle"
"1955"	119	1298.0930291997	"oracle"
"1956"	130	1391.43334147365	"oracle"
"1957"	131	1418.1314270601	"oracle"
"1958"	126	1381.89784893662	"oracle"
"1959"	135	1410.09256311904	"oracle"
"1960"	137	1474.10381098448	"oracle"
"1961"	116	1194.03439520011	"oracle"
"1962"	130	1420.5535364327	"oracle"
"1963"	132	1376.57385697386	"oracle"
"1964"	122	1302.60044113369	"oracle"
"1965"	112	1177.53325757893	"oracle"
"1966"	131	1417.24788295304	"oracle"
"1967"	122	1294.18728191855	"oracle"
"1968"	127	1351.30875356521	"oracle"
"1969"	121	1274.15082918399	"oracle"
"1970"	118	1255.90684872101	"oracle"
"1971"	118	1231.44727387944	"oracle"
"1972"	131	1344.64519589018	"oracle"
"1973"	128	1310.88880172503	"oracle"
"1974"	121	1277.38868969643	"oracle"
"1975"	133	1370.38978036895	"oracle"
"1976"	127	1391.39760194576	"oracle"
"1977"	129	1349.31558616866	"oracle"
"1978"	139	1449.40047000543	"oracle"
"1979"	135	1401.95181066036	"oracle"
"1980"	144	1492.39894130563	"oracle"
"1981"	124	1323.71867525842	"oracle"
"1982"	125	1354.13685694682	"oracle"
"1983"	117	1204.14861479603	"oracle"
"1984"	121	1269.72526000481	"oracle"
"1985"	115	1250.03101281176	"oracle"
"1986"	123	1340.22100105503	"oracle"
"1987"	131	1440.41939360878	"oracle"
"1988"	135	1417.4819777865	"oracle"
"1989"	114	1235.65872104365	"oracle"
"1990"	123	1339.3379680227	"oracle"
"1991"	117	1211.2722825461	"oracle"
"1992"	129	1394.99072621847	"oracle"
"1993"	120	1298.36484872621	"oracle"
"1994"	118	1219.61815877159	"oracle"
"1995"	119	1280.9961869821	"oracle"
"1996"	143	1446.54937741603	"oracle"
"1997"	113	1210.30656761018	"oracle"
"1998"	115	1173.13625122293	"oracle"
"1999"	121	1272.79708829076	"oracle"
"2000"	123	1331.52529272553	"oracle"
"2001"	122	1294.44240171248	"oracle"
"2002"	133	1371.97389730326	"oracle"
"2003"	132	1424.222526995	"oracle"
"2004"	132	1444.1867216396	"oracle"
"2005"	132	1398.78435665067	"oracle"
"2006"	127	1329.5823413065	"oracle"
"2007"	122	1359.11591802054	"oracle"
"2008"	132	1383.87042579091	"oracle"
"2009"	131	1385.79392821878	"oracle"
"2010"	128	1349.35486293229	"oracle"
"2011"	117	1190.79444617151	"oracle"
"2012"	118	1211.90188870678	"oracle"
"2013"	135	1433.80651205697	"oracle"
"2014"	128	1345.48490334103	"oracle"
"2015"	115	1230.62528603755	"oracle"
"2016"	130	1346.43567053019	"oracle"
"2017"	133	1408.94090951788	"oracle"
"2018"	120	1277.11788389974	"oracle"
"2019"	139	1470.62025643431	"oracle"
"2020"	115	1230.38290629495	"oracle"
"2021"	128	1357.73461135255	"oracle"
"2022"	125	1315.63759809075	"oracle"
"2023"	132	1410.37708849057	"oracle"
"2024"	132	1421.66413832879	"oracle"
"2025"	113	1173.55168786545	"oracle"
"2026"	126	1375.88404894177	"oracle"
"2027"	130	1376.93156406318	"oracle"
"2028"	126	1352.96357406364	"oracle"
"2029"	131	1419.34961967134	"oracle"
"2030"	117	1309.26039963204	"oracle"
"2031"	127	1326.44237770939	"oracle"
"2032"	124	1344.43631937306	"oracle"
"2033"	130	1419.60770470315	"oracle"
"2034"	128	1338.03039412475	"oracle"
"2035"	122	1319.49145251523	"oracle"
"2036"	119	1282.10061871252	"oracle"
"2037"	133	1412.18064430523	"oracle"
"2038"	134	1456.04530934619	"oracle"
"2039"	128	1365.49569487432	"oracle"
"2040"	127	1363.65791263765	"oracle"
"2041"	130	1380.76834633149	"oracle"
"2042"	120	1269.46271357128	"oracle"
"2043"	128	1330.72711361437	"oracle"
"2044"	123	1320.01195691031	"oracle"
"2045"	123	1296.23633203612	"oracle"
"2046"	131	1366.19072416778	"oracle"
"2047"	126	1328.18944922707	"oracle"
"2048"	128	1328.01892491306	"oracle"
"2049"	130	1391.77631647752	"oracle"
"2050"	117	1286.10893134904	"oracle"
"2051"	122	1315.72145405421	"oracle"
"2052"	117	1292.15611454596	"oracle"
"2053"	132	1377.59259420459	"oracle"
"2054"	125	1282.6231588512	"oracle"
"2055"	121	1286.46056418759	"oracle"
"2056"	123	1296.19256193189	"oracle"
"2057"	123	1300.23109355813	"oracle"
"2058"	116	1246.30491032657	"oracle"
"2059"	123	1305.88274496042	"oracle"
"2060"	133	1381.27557979322	"oracle"
"2061"	125	1327.42190353362	"oracle"
"2062"	131	1386.98198323739	"oracle"
"2063"	122	1319.48436490688	"oracle"
"2064"	141	1477.42081614295	"oracle"
"2065"	129	1360.90759275007	"oracle"
"2066"	131	1409.57857102546	"oracle"
"2067"	120	1231.85705343212	"oracle"
"2068"	128	1357.98089762251	"oracle"
"2069"	125	1309.56875158401	"oracle"
"2070"	137	1507.95711776975	"oracle"
"2071"	119	1300.20909783323	"oracle"
"2072"	121	1318.43755383697	"oracle"
"2073"	133	1425.62680476668	"oracle"
"2074"	112	1189.7894638154	"oracle"
"2075"	128	1384.50663132304	"oracle"
"2076"	133	1432.54684843552	"oracle"
"2077"	126	1356.78479334162	"oracle"
"2078"	129	1359.26254798683	"oracle"
"2079"	138	1477.8807873357	"oracle"
"2080"	131	1405.91333375154	"oracle"
"2081"	111	1203.18303503757	"oracle"
"2082"	128	1346.0470215564	"oracle"
"2083"	126	1332.5138080911	"oracle"
"2084"	131	1370.93462941768	"oracle"
"2085"	128	1382.5416064044	"oracle"
"2086"	122	1271.04028976556	"oracle"
"2087"	130	1396.98895582677	"oracle"
"2088"	135	1434.49013141766	"oracle"
"2089"	124	1330.18635714708	"oracle"
"2090"	133	1354.42311802901	"oracle"
"2091"	108	1147.05828971353	"oracle"
"2092"	116	1173.05046848852	"oracle"
"2093"	132	1384.51948928182	"oracle"
"2094"	133	1351.38009727387	"oracle"
"2095"	124	1304.57841921521	"oracle"
"2096"	119	1301.11955145116	"oracle"
"2097"	135	1406.2535702206	"oracle"
"2098"	126	1349.19292502497	"oracle"
"2099"	122	1271.66307970719	"oracle"
"2100"	132	1294.89018458993	"oracle"
"2101"	119	1277.05608692153	"oracle"
"2102"	132	1353.24156041799	"oracle"
"2103"	118	1215.86572093282	"oracle"
"2104"	124	1267.54279748587	"oracle"
"2105"	121	1280.36948813687	"oracle"
"2106"	130	1359.48169956117	"oracle"
"2107"	116	1227.39917511599	"oracle"
"2108"	122	1232.75265984604	"oracle"
"2109"	131	1357.20739481626	"oracle"
"2110"	125	1324.31569862827	"oracle"
"2111"	118	1233.49864545097	"oracle"
"2112"	121	1248.18863143816	"oracle"
"2113"	143	1511.96035855561	"oracle"
"2114"	122	1294.72688709778	"oracle"
"2115"	122	1281.18315849464	"oracle"
"2116"	119	1288.82100560581	"oracle"
"2117"	140	1465.2442405867	"oracle"
"2118"	131	1355.68390813119	"oracle"
"2119"	126	1367.38039400285	"oracle"
"2120"	126	1314.17598005306	"oracle"
"2121"	114	1230.68732597736	"oracle"
"2122"	136	1419.8060698817	"oracle"
"2123"	138	1443.29932767394	"oracle"
"2124"	126	1315.82648051848	"oracle"
"2125"	129	1403.36078046483	"oracle"
"2126"	133	1377.7470163094	"oracle"
"2127"	142	1475.08332209328	"oracle"
"2128"	120	1264.44252822039	"oracle"
"2129"	116	1248.91815823032	"oracle"
"2130"	139	1438.89260537698	"oracle"
"2131"	126	1319.25034444309	"oracle"
"2132"	114	1180.43780196051	"oracle"
"2133"	119	1285.1080205384	"oracle"
"2134"	136	1425.1863383261	"oracle"
"2135"	125	1294.06605511629	"oracle"
"2136"	138	1430.48978907964	"oracle"
"2137"	131	1340.00823026321	"oracle"
"2138"	110	1159.11034117186	"oracle"
"2139"	126	1373.11237255315	"oracle"
"2140"	125	1372.01170794933	"oracle"
"2141"	118	1222.8472630771	"oracle"
"2142"	136	1420.78446793811	"oracle"
"2143"	131	1395.37039121943	"oracle"
"2144"	124	1269.75732166973	"oracle"
"2145"	123	1289.27457369538	"oracle"
"2146"	129	1392.79702391214	"oracle"
"2147"	117	1233.57323390628	"oracle"
"2148"	133	1435.11751250548	"oracle"
"2149"	121	1321.01888008	"oracle"
"2150"	138	1398.81834002279	"oracle"
"2151"	133	1414.24871882099	"oracle"
"2152"	127	1356.21660504313	"oracle"
"2153"	133	1425.03024768003	"oracle"
"2154"	115	1199.83211599005	"oracle"
"2155"	125	1369.69072338246	"oracle"
"2156"	124	1303.95603580787	"oracle"
"2157"	121	1292.27317384276	"oracle"
"2158"	115	1234.98915798628	"oracle"
"2159"	122	1270.31568031173	"oracle"
"2160"	122	1297.352133106	"oracle"
"2161"	124	1293.3457376844	"oracle"
"2162"	125	1347.90644071844	"oracle"
"2163"	112	1134.48733474925	"oracle"
"2164"	128.000000382	1384.95057241711	"oracle"
"2165"	123	1270.69242881447	"oracle"
"2166"	140	1479.26121897454	"oracle"
"2167"	131	1405.40955585022	"oracle"
"2168"	135	1461.38610100333	"oracle"
"2169"	127	1369.89852725413	"oracle"
"2170"	128	1375.16433255162	"oracle"
"2171"	113	1186.84161871365	"oracle"
"2172"	121	1293.9582454317	"oracle"
"2173"	135	1394.81245803316	"oracle"
"2174"	119	1236.61608104072	"oracle"
"2175"	141	1538.08574376587	"oracle"
"2176"	111	1198.72567186662	"oracle"
"2177"	130	1378.63470868918	"oracle"
"2178"	121	1289.23483737735	"oracle"
"2179"	117	1213.04490950355	"oracle"
"2180"	123	1330.19636488885	"oracle"
"2181"	117	1231.88029394568	"oracle"
"2182"	135	1397.54260874706	"oracle"
"2183"	123	1324.67456196687	"oracle"
"2184"	136	1404.15266102929	"oracle"
"2185"	129	1329.00337813265	"oracle"
"2186"	122	1260.61895789762	"oracle"
"2187"	118	1200.22820246759	"oracle"
"2188"	112	1140.43388381487	"oracle"
"2189"	126	1321.22023309811	"oracle"
"2190"	123	1355.05692698795	"oracle"
"2191"	127	1340.26228968821	"oracle"
"2192"	115	1192.26934286127	"oracle"
"2193"	121	1311.76498695287	"oracle"
"2194"	139	1478.09172771073	"oracle"
"2195"	127	1363.28202075896	"oracle"
"2196"	129	1364.81883264316	"oracle"
"2197"	133	1407.37973695712	"oracle"
"2198"	137	1432.99637552252	"oracle"
"2199"	124	1312.4177754763	"oracle"
"2200"	126	1325.16694176232	"oracle"
